"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT22"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-10","6.04",,"0.43",,"0.0","0.0",,"82","72",,"  170","  170","17.0","21.9",,,"    1",,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-11","8.72",,"0.00",,"0.0","0.0",,"89","75",,"  200","  160","21.9","25.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-12","8.50",,"0.00",,"0.0","0.0",,"88","73",,"  260","  260","21.0","23.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-13","7.38",,"0.00",,"0.0","0.0",,"88","68",,"  290","  280","17.0","23.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-14","3.58",,"0.00",,"0.0","0.0",,"79","70",,"  140","  140","13.0","17.0",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-15","6.04",,"0.17",,"0.0","0.0",,"86","69",,"  340","  120","17.9","23.9",,,"    1",,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-16","7.61",,"0.00",,"0.0","0.0",,"88","68",,"  260","  310","16.1","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-17","9.40",,"0.07",,"0.0","0.0",,"91","67",,"  320","  280","21.9","36.0",,,"    1",,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-18","7.61",,"0.17",,"0.0","0.0",,"82","65",,"  340","  340","16.1","19.9",,,"    1",,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-19","4.70",,"0.00",,"0.0","0.0",,"76","59",,"  190","  340","10.1","14.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-20","5.14",,"0.00",,"0.0","0.0",,"80","64",,"  140","  200","12.1","17.0",,,,,,,"    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-21","5.14",,"0.00",,"0.0","0.0",,"83","67",,"  360","  170","10.1","14.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-22","4.47",,"0.00",,"0.0","0.0",,"84","68",,"  160","  150","14.1","17.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-23","4.47",,"0.00",,"0.0","0.0",,"87","65",,"  150","  160","13.0","17.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-24","4.70",,"0.00",,"0.0","0.0",,"88","69",,"  160","  160","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-25","6.93",,"0.00",,"0.0","0.0",,"85","70",,"  130","  130","15.0","21.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-26","7.83",,"0.00",,"0.0","0.0",,"82","69",,"  140","  160","15.0","21.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-27","6.71",,"0.48",,"0.0","0.0",,"82","71",,"  210","  250","17.9","23.0",,,"    1",,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-28","11.86",,"0.06",,"0.0","0.0",,"89","74",,"  320","  290","21.0","31.1","    1",,,,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-29","8.95",,"0.00",,"0.0","0.0",,"83","65",,"   20","  280","19.9","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-30","6.93",,"0.00",,"0.0","0.0",,"85","61",,"  260","  280","17.0","21.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-08-31","10.74",,"0.00",,"0.0","0.0",,"94","63",,"  230","  230","21.0","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-01","8.50",,"0.00",,"0.0","0.0",,"92","73",,"  320","  320","17.9","23.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-02","5.14",,"0.01",,"0.0","0.0",,"81","73",,"  110","  100","12.1","15.0",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-03","8.72",,"0.08",,"0.0","0.0",,"78","72",,"  100","  110","16.1","21.9","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-04","5.37",,"0.94",,"0.0","0.0",,"81","70",,"  180","  180","14.1","17.9","    1",,,,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-05","9.62",,"0.22",,"0.0","0.0",,"85","70",,"  210","  210","19.9","29.1","    1",,,,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-06","4.70",,"0.00",,"0.0","0.0",,"81","68",,"  280","  270","10.1","14.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-07","6.04",,"0.00",,"0.0","0.0",,"90","70",,"  200","  190","15.0","19.9",,,,,,,"    1",,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-08","9.40",,"0.23",,"0.0","0.0",,"87","67",,"  250","  240","30.0","42.9",,,"    1",,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-09","7.61",,"0.00",,"0.0","0.0",,"80","64",,"  340","  340","23.9","29.1",,,,,,,,,,,"    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-10","12.53",,"0.00",,"0.0","0.0",,"76","58",,"  330","  340","23.9","31.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-11","4.70",,"0.00",,"0.0","0.0",,"77","53",,"  310","  310","12.1","16.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-12","4.47",,"0.00",,"0.0","0.0",,"81","55",,"  160","  180","14.1","17.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-13","5.14",,"0.00",,"0.0","0.0",,"81","59",,"  150","  160","14.1","17.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-14","6.71",,"0.00",,"0.0","0.0",,"81","61",,"  150","  160","14.1","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-15","12.53",,"0.00",,"0.0","0.0",,"75","60",,"  310","  320","23.9","29.1",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-16","4.70",,"0.00",,"0.0","0.0",,"78","55",,"  280","  300","17.0","23.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-17","5.82",,"0.00",,"0.0","0.0",,"79","54",,"  160","  150","15.0","19.9",,,,,,,"    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-18","14.09",,"0.81",,"0.0","0.0",,"79","69",,"  230","  220","36.9","46.1",,,"    1",,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-19","11.63",,"0.00",,"0.0","0.0",,"72","56",,"  320","  320","23.9","31.1",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-20","7.83",,"0.00",,"0.0","0.0",,"70","52",,"   90","  110","14.1","21.0",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-21","5.82",,"0.00",,"0.0","0.0",,"73","60",,"  160","  160","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-22","6.93",,"0.38",,"0.0","0.0",,"78","59",,"  270","  180","17.0","23.9",,,"    1",,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-23","9.84",,"0.00",,"0.0","0.0",,"70","55",,"  320","  320","21.0","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-24","7.16",,"0.00",,"0.0","0.0",,"69","51",,"  240","  270","17.0","23.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-25","9.84",,"0.00",,"0.0","0.0",,"75","48",,"  230","  210","21.9","29.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-26","9.40",,"0.00",,"0.0","0.0",,"78","64",,"  230","  260","17.0","23.0",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-27","5.37",,"0.06",,"0.0","0.0",,"76","64",,"   40","  330","14.1","19.9",,,,,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-28","7.61",,"0.39",,"0.0","0.0",,"75","61",,"  340","  330","17.0","21.9","    1",,,,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-29","6.93",,"0.00",,"0.0","0.0",,"68","58",,"  330","  290","14.1","17.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-09-30","7.38",,"0.01",,"0.0","0.0",,"70","54",,"  270","  270","23.0","28.0",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-01","9.17",,"0.00",,"0.0","0.0",,"73","50",,"  260","  250","19.9","28.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-02","4.92",,"0.40",,"0.0","0.0",,"70","62",,"   10","  360","12.1","14.1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-03","3.36",,"0.00",,"0.0","0.0",,"74","63",,"  360","  360","10.1","13.0",,"    1",,,,,,,,"    1","    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-04","2.91",,"0.11",,"0.0","0.0",,"75","65",,"  310","  270","8.9","15.0",,,,,,,"    1",,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-05","5.59",,"0.00",,"0.0","0.0",,"81","59",,"  270","  280","14.1","21.0","    1",,,,,,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-06","9.84",,"0.00",,"0.0","0.0",,"79","53",,"  280","  310","25.1","32.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-07","4.92",,"0.16",,"0.0","0.0",,"54","48",,"  260","  250","12.1","15.0",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-08","5.14",,"0.00",,"0.0","0.0",,"56","43",,"   10","  320","10.1","15.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-09","9.40",,"0.05",,"0.0","0.0",,"59","51",,"   40","   40","15.0","17.9","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-10","11.18",,"0.30",,"0.0","0.0",,"68","53",,"  270","  270","23.0","30.0","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-11","10.51",,"0.00",,"0.0","0.0",,"62","46",,"  280","  290","17.9","23.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-12","12.08",,"0.00",,"0.0","0.0",,"59","43",,"  340","  310","29.1","36.0",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-13","6.04",,"0.00",,"0.0","0.0",,"54","34",,"  190","  210","15.0","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-14","12.53",,"0.00",,"0.0","0.0",,"73","50",,"  230","  220","23.9","29.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-15","10.29",,"0.33",,"0.0","0.0",,"72","59",,"  230","  220","23.9","31.1","    1",,,,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-16","11.18",,"0.00",,"0.0","0.0",,"61","48",,"  300","  290","25.1","34.9",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-17","2.91",,"0.00",,"0.0","0.0",,"65","42",,"  280","  320","12.1","16.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-18","6.93",,"0.01",,"0.0","0.0",,"66","44",,"  120","  130","17.9","25.1",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-19","7.83",,"0.87",,"0.0","0.0",,"69","64",,"  140","  140","19.9","28.0","    1",,,,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-20","7.16",,"0.00",,"0.0","0.0",,"72","50",,"  260","  270","19.9","36.0","    1","    1",,,,,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-21","10.29",,"0.00",,"0.0","0.0",,"69","49",,"  270","  280","21.0","30.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-22","7.61",,"0.00",,"0.0","0.0",,"71","49",,"  310","  300","19.9","23.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-23","4.25",,"0.03",,"0.0","0.0",,"65","49",,"   20","   20","8.9","12.1","    1",,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-24","5.82",,"0.06",,"0.0","0.0",,"62","56",,"   20","   20","12.1","13.0",,,,,,,"    1",,,"    1","    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-25","4.47",,"0.00",,"0.0","0.0",,"63","57",,"  110","  110","8.1","12.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-26","2.46",,"0.00",,"0.0","0.0",,"67","59",,"  130","  140","6.9","8.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-27","6.26",,"0.00",,"0.0","0.0",,"67","59",,"   30","   30","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-28","16.55",,"0.00",,"0.0","0.0",,"60","56",,"   40","   40","28.0","38.0",,,,,,,,,,,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-29","34.00",,"0.60",,"0.0","0.0",,"64","54",,"  120","   90","51.9","78.1","    1",,,,,,,,"    1","    1","    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-30","18.57",,"0.73",,"0.0","0.0",,"58","47",,"  140","  130","34.9","51.9",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-10-31","16.55",,"0.00",,"0.0","0.0",,"51","42",,"  220","  240","16.1","17.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-01","10.96",,"0.00",,"0.0","0.0",,"53","41",,"  260","  260","17.9","23.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-02","12.30",,"0.00",,"0.0","0.0",,"54","42",,"  290","  290","23.9","31.1",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-03","13.65",,"0.00",,"0.0","0.0",,"53","40",,"  320","  300","23.9","33.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-04","9.62",,"0.00",,"0.0","0.0",,"53","38",,"  270","  280","19.9","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-05","13.42",,"0.00",,"0.0","0.0",,"48","35",,"  330","  320","19.9","25.1",,,,,,,"    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-06","7.16",,"0.00",,"0.0","0.0",,"45","27",,"   10","   10","14.1","16.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-07","17.90",,"1.03",,"5.7","0.0",,"40","32",,"  350","  350","29.1","38.0",,,,"    1",,,,,,"    1",,,"    1",,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-08","13.65",,"0.05",,"0.5","5.0",,"49","33",,"  320","  300","23.9","32.0",,,,,,,,,,,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-09","11.63",,"0.00",,"0.0","1.0",,"56","36",,"  300","  300","23.0","31.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-10","5.14",,"0.00",,"0.0","0.0",,"55","39",,"  290","  280","12.1","14.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-11","2.68",,"0.00",,"0.0","0.0",,"65","43",,"  110","  100","10.1","14.1",,,,,,,"    1",,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-12","3.58",,"0.00",,"0.0","0.0",,"67","46",,"  140","  130","13.0","19.9","    1","    1",,,,,"    1",,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-13","10.96",,"0.07",,"0.0","0.0",,"62","40",,"  310","  310","25.9","34.9","    1",,,,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-14","10.96",,"0.00",,"0.0","0.0",,"49","35",,"  350","  360","17.9","23.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-15","7.83",,"0.00",,"0.0","0.0",,"46","34",,"  360","  360","15.0","17.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-16","8.50",,"0.00",,"0.0","0.0",,"49","35",,"  360","  360","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-17","8.05",,"0.00",,"0.0","0.0",,"53","33",,"   20","   10","16.1","21.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-18","7.38",,"0.00",,"0.0","0.0",,"50","33",,"   30","   50","13.0","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-19","9.84",,"0.00",,"0.0","0.0",,"49","35",,"  360","  360","17.9","21.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-20","6.26",,"0.00",,"0.0","0.0",,"52","34",,"   20","  350","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-21","6.93",,"0.00",,"0.0","0.0",,"55","35",,"  360","  360","14.1","17.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-22","3.58",,"0.00",,"0.0","0.0",,"57","36",,"  360","  360","13.0","16.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-23","4.25",,"0.01",,"0.0","0.0",,"57","37",,"  150","  160","10.1","14.1","    1",,,,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-24","14.99",,"0.00",,"0.0","0.0",,"49","36",,"  310","  320","30.0","40.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-25","12.30",,"0.00",,"0.0","0.0",,"42","33",,"  280","  310","21.9","34.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-26","7.16",,"0.00",,"0.0","0.0",,"50","30",,"  270","  290","17.9","23.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-27","8.05",,"0.46",,"0.4","0.0",,"40","33",,"   10","  360","15.0","17.0","    1",,,,,,,,,"    1",,,"    1",,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-28","8.50",,"0.00",,"0.0","0.0",,"43","32",,"  280","  290","21.0","30.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-29","10.51",,"0.00",,"0.0","0.0",,"45","29",,"  250","  250","17.9","30.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-11-30","5.59",,"0.00",,"0.0","0.0",,"48","30",,"   40","   50","14.1","17.0",,,,,,,"    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-01","11.41",,"0.00",,"0.0","0.0",,"41","37",,"   20","   30","17.9","21.9","    1",,,,,,,,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-02","4.03",,"0.05",,"0.0","0.0",,"52","40",,"  230","  230","12.1","14.1","    1","    1",,,,,"    1",,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-03","5.82",,"0.00",,"0.0","0.0",,"64","43",,"  330","  340","16.1","19.9",,,,,,,"    1",,,"    1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-04","3.13",,"0.03",,"0.0","0.0",,"62","45",,"   80","   80","8.9","13.0",,,,,,,"    1",,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-05","14.99",,"0.02",,"0.0","0.0",,"57","35",,"  330","  310","29.1","38.0",,,,,,,,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-06","6.71",,"0.00",,"0.0","0.0",,"42","30",,"  330","  330","19.9","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-07","0.89",,"0.14",,"0.0","0.0",,"44","31",,"   30","  240","6.0","8.1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-08","5.59",,"0.30",,"0.0","0.0",,"50","42",,"  230","  260","12.1","16.1","    1",,,,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-09","7.38",,"0.17",,"0.0","0.0",,"49","42",,"   30","   30","16.1","19.9",,,,,,,,,,"    1","    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-10","3.58",,"0.04",,"0.0","0.0",,"58","44",,"   20","  240","14.1","15.0",,"    1",,,,,,,,"    1","    1",,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-11","10.51",,"0.03",,"0.0","0.0",,"57","41",,"  330","  330","25.1","33.1","    1",,,,,,,,,"    1",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-12","5.82",,"0.00",,"0.0","0.0",,"45","35",,"  330","  320","12.1","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-13","4.70",,"0.00",,"0.0","0.0",,"47","31",,"   10","  350","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-14","7.61",,"0.00",,"0.0","0.0",,"51","28",,"  240","  250","16.1","21.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-15","3.80",,"0.00",,"0.0","0.0",,"48","32",,"  280","   70","10.1","13.0",,,,,,,"    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2012-12-16","9.62",,"0.31",,"0.0","0.0",,"50","44",,"   30","   90","17.0","25.1","    1",,,,,,,,,"    1","    1",,"    1",,,
